nowtime,current_price,old_price,price_per_unit,product_name,brand,vendor,month
2024-06-01T17:00:00Z,19.69,26.74,39.38,Extra Virgin Olive Oil 500ml,BrandE,Metro,06
2024-03-24T13:00:00Z,27.26,28.98,13.63,Premium Olive Oil 1L,BrandE,Metro,03
2024-01-14T01:00:00Z,38.17,43.9,76.34,Pure Olive Oil 1L,BrandA,Loblaws,01
2024-02-29T14:00:00Z,23.4,31.42,11.7,Premium Olive Oil 1L,BrandE,Metro,02
2024-04-16T08:00:00Z,13.72,18.33,9.15,Classic Olive Oil 2L,BrandB,Walmart,04
2024-02-17T10:00:00Z,31.01,31.8,15.51,Extra Virgin Olive Oil 500ml,BrandC,Walmart,02
2024-07-01T21:00:00Z,23.56,22.32,23.56,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,07
2024-08-23T21:00:00Z,9.77,11.87,4.88,Premium Olive Oil 1L,BrandE,Loblaws,08
2024-08-28T03:00:00Z,13.41,16.77,13.41,Pure Olive Oil 1L,BrandA,Metro,08
2024-01-21T21:00:00Z,9.14,8.69,6.09,Organic Olive Oil 750ml,BrandA,Walmart,01
2024-02-06T19:00:00Z,8.76,7.89,4.38,Premium Olive Oil 1L,BrandB,Metro,02
2024-02-19T01:00:00Z,27.78,27.87,55.56,Pure Olive Oil 1L,BrandA,Metro,02
2024-03-27T22:00:00Z,30.82,39.25,20.55,Organic Olive Oil 750ml,BrandC,Walmart,03
2024-12-03T02:00:00Z,20.65,27.5,13.77,Premium Olive Oil 1L,BrandA,Walmart,12
2024-03-10T05:00:00Z,10.14,14.88,20.28,Premium Olive Oil 1L,BrandA,Metro,03
2024-06-07T22:00:00Z,34.42,40.82,68.84,Organic Olive Oil 750ml,BrandB,Metro,06
2024-12-22T00:00:00Z,39.89,58.36,26.59,Extra Virgin Olive Oil 500ml,BrandD,Metro,12
2024-12-20T23:00:00Z,5.68,6.45,3.79,Organic Olive Oil 750ml,BrandE,Loblaws,12
2024-10-26T08:00:00Z,23.79,21.47,11.89,Organic Olive Oil 750ml,BrandA,Walmart,10
2024-05-23T19:00:00Z,32.87,29.96,65.74,Pure Olive Oil 1L,BrandD,Loblaws,05
2024-05-01T05:00:00Z,23.34,30.86,46.68,Organic Olive Oil 750ml,BrandE,Walmart,05
2024-07-06T15:00:00Z,13.63,20.12,13.63,Organic Olive Oil 750ml,BrandE,Loblaws,07
2024-12-15T10:00:00Z,21.57,24.11,43.14,Organic Olive Oil 750ml,BrandA,Walmart,12
2024-04-25T15:00:00Z,15.23,17.17,10.15,Classic Olive Oil 2L,BrandD,Walmart,04
2024-04-03T22:00:00Z,38.86,46.4,25.91,Classic Olive Oil 2L,BrandD,Loblaws,04
2024-07-14T14:00:00Z,29.47,42.94,29.47,Extra Virgin Olive Oil 500ml,BrandE,Metro,07
2024-01-02T02:00:00Z,31.13,28.27,62.26,Pure Olive Oil 1L,BrandE,Walmart,01
2024-12-01T17:00:00Z,5.48,5.29,5.48,Pure Olive Oil 1L,BrandD,Loblaws,12
2024-01-04T04:00:00Z,19.03,24.55,19.03,Organic Olive Oil 750ml,BrandB,Metro,01
2024-10-21T09:00:00Z,20.89,21.64,20.89,Classic Olive Oil 2L,BrandD,Walmart,10
2024-08-29T04:00:00Z,9.26,10,4.63,Premium Olive Oil 1L,BrandB,Loblaws,08
2024-05-18T05:00:00Z,14,19.84,14,Classic Olive Oil 2L,BrandD,Metro,05
2024-01-06T16:00:00Z,10.23,13.17,6.82,Classic Olive Oil 2L,BrandC,Loblaws,01
2024-02-09T09:00:00Z,19.59,21.74,39.18,Premium Olive Oil 1L,BrandA,Metro,02
2024-11-13T16:00:00Z,12.57,14.51,12.57,Premium Olive Oil 1L,BrandC,Metro,11
2024-06-01T00:00:00Z,23.29,27.77,46.58,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,06
2024-01-15T17:00:00Z,36.07,35.77,36.07,Classic Olive Oil 2L,BrandC,Metro,01
2024-10-02T16:00:00Z,23.08,28.3,15.39,Extra Virgin Olive Oil 500ml,BrandE,Loblaws,10
2024-02-17T08:00:00Z,19.88,25.41,39.76,Extra Virgin Olive Oil 500ml,BrandE,Metro,02
2024-09-26T05:00:00Z,15.33,17.62,10.22,Classic Olive Oil 2L,BrandA,Loblaws,09
2024-10-23T13:00:00Z,12.86,17.16,6.43,Extra Virgin Olive Oil 500ml,BrandE,Walmart,10
2024-01-10T06:00:00Z,6.86,9.98,4.57,Extra Virgin Olive Oil 500ml,BrandC,Metro,01
2024-07-30T11:00:00Z,32.5,39.42,32.5,Premium Olive Oil 1L,BrandB,Loblaws,07
2024-01-10T15:00:00Z,38.54,44.77,25.69,Premium Olive Oil 1L,BrandE,Metro,01
2024-10-31T09:00:00Z,36.88,49.01,24.59,Extra Virgin Olive Oil 500ml,BrandA,Walmart,10
2024-01-03T00:00:00Z,15.22,16.13,15.22,Classic Olive Oil 2L,BrandA,Metro,01
2024-07-29T22:00:00Z,13.53,14.79,9.02,Extra Virgin Olive Oil 500ml,BrandE,Walmart,07
2024-07-21T14:00:00Z,15.77,15.4,31.54,Organic Olive Oil 750ml,BrandE,Loblaws,07
2024-07-30T23:00:00Z,16.49,23.75,32.98,Premium Olive Oil 1L,BrandC,Metro,07
2024-09-02T18:00:00Z,26.51,39.24,17.67,Organic Olive Oil 750ml,BrandC,Metro,09
2024-10-09T14:00:00Z,27.23,30.39,18.15,Premium Olive Oil 1L,BrandD,Loblaws,10
2024-11-02T22:00:00Z,8.78,10.63,5.85,Premium Olive Oil 1L,BrandD,Metro,11
2024-02-04T00:00:00Z,22.43,23.97,44.86,Organic Olive Oil 750ml,BrandC,Loblaws,02
2024-06-27T21:00:00Z,6.66,6.65,6.66,Pure Olive Oil 1L,BrandD,Walmart,06
2024-05-15T12:00:00Z,28.02,39.53,14.01,Premium Olive Oil 1L,BrandA,Walmart,05
2024-09-03T20:00:00Z,38.41,44.31,76.82,Organic Olive Oil 750ml,BrandB,Walmart,09
2024-09-20T20:00:00Z,38.49,54.68,19.25,Organic Olive Oil 750ml,BrandD,Walmart,09
2024-12-14T21:00:00Z,36.86,46.92,36.86,Pure Olive Oil 1L,BrandB,Loblaws,12
2024-04-02T22:00:00Z,21.66,29.27,14.44,Classic Olive Oil 2L,BrandB,Metro,04
2024-02-09T21:00:00Z,17.92,16.42,35.84,Classic Olive Oil 2L,BrandE,Walmart,02
2024-11-11T20:00:00Z,18.63,23.33,12.42,Classic Olive Oil 2L,BrandB,Loblaws,11
2024-10-03T14:00:00Z,37.93,35.16,18.96,Extra Virgin Olive Oil 500ml,BrandC,Metro,10
2024-11-18T02:00:00Z,29.02,42.57,58.04,Premium Olive Oil 1L,BrandD,Walmart,11
2024-08-23T23:00:00Z,19.59,22.91,9.8,Organic Olive Oil 750ml,BrandB,Metro,08
2024-01-29T01:00:00Z,21.81,21.67,21.81,Pure Olive Oil 1L,BrandB,Metro,01
2024-07-19T14:00:00Z,31.15,38.6,20.77,Organic Olive Oil 750ml,BrandA,Walmart,07
2024-02-23T17:00:00Z,30.72,43.73,30.72,Organic Olive Oil 750ml,BrandC,Walmart,02
2024-07-24T12:00:00Z,21.49,20.15,10.74,Premium Olive Oil 1L,BrandB,Loblaws,07
2024-12-14T22:00:00Z,19.4,28.6,19.4,Organic Olive Oil 750ml,BrandD,Metro,12
2024-10-14T08:00:00Z,19.07,27.02,9.54,Organic Olive Oil 750ml,BrandD,Metro,10
2024-02-18T01:00:00Z,28.5,34.57,28.5,Premium Olive Oil 1L,BrandD,Metro,02
2024-02-29T18:00:00Z,29.18,40.93,58.36,Pure Olive Oil 1L,BrandA,Metro,02
2024-05-13T18:00:00Z,7.06,9.41,3.53,Extra Virgin Olive Oil 500ml,BrandB,Metro,05
2024-10-22T22:00:00Z,21.11,31.64,10.55,Classic Olive Oil 2L,BrandD,Loblaws,10
2024-06-27T08:00:00Z,22.69,30.35,15.13,Pure Olive Oil 1L,BrandA,Walmart,06
2024-05-19T22:00:00Z,10.5,12.6,21,Classic Olive Oil 2L,BrandD,Walmart,05
2024-09-15T02:00:00Z,15.6,22.31,10.4,Classic Olive Oil 2L,BrandB,Metro,09
2024-03-14T09:00:00Z,12.01,12.19,6,Pure Olive Oil 1L,BrandD,Walmart,03
2024-06-14T03:00:00Z,9.09,9.25,6.06,Classic Olive Oil 2L,BrandD,Walmart,06
2024-03-01T17:00:00Z,34.8,32.67,34.8,Extra Virgin Olive Oil 500ml,BrandA,Metro,03
2024-07-03T08:00:00Z,16.89,23.46,11.26,Extra Virgin Olive Oil 500ml,BrandC,Metro,07
2024-12-20T13:00:00Z,7.16,9.45,4.77,Organic Olive Oil 750ml,BrandD,Metro,12
2024-10-09T09:00:00Z,27.58,25.55,27.58,Classic Olive Oil 2L,BrandA,Metro,10
2024-12-11T13:00:00Z,31.73,46.06,31.73,Premium Olive Oil 1L,BrandE,Metro,12
2024-08-26T23:00:00Z,23.79,35.42,15.86,Premium Olive Oil 1L,BrandC,Metro,08
2024-03-25T19:00:00Z,22.59,31.39,11.3,Premium Olive Oil 1L,BrandA,Loblaws,03
2024-02-29T09:00:00Z,31.46,33.67,15.73,Premium Olive Oil 1L,BrandA,Walmart,02
2024-02-05T18:00:00Z,36.01,42.15,72.02,Pure Olive Oil 1L,BrandB,Metro,02
2024-03-07T22:00:00Z,33.93,38.19,16.96,Premium Olive Oil 1L,BrandE,Walmart,03
2024-09-05T04:00:00Z,22.53,21.09,11.27,Extra Virgin Olive Oil 500ml,BrandE,Metro,09
2024-02-24T10:00:00Z,32.87,41.46,65.74,Pure Olive Oil 1L,BrandE,Loblaws,02
2024-11-17T17:00:00Z,11.75,12.89,23.5,Organic Olive Oil 750ml,BrandB,Walmart,11
2024-03-08T02:00:00Z,18.05,17.39,18.05,Premium Olive Oil 1L,BrandD,Walmart,03
2024-09-30T03:00:00Z,19.25,17.33,9.62,Pure Olive Oil 1L,BrandA,Walmart,09
2024-03-06T08:00:00Z,8.22,9.35,16.44,Extra Virgin Olive Oil 500ml,BrandE,Loblaws,03
2024-12-17T16:00:00Z,5.07,5.57,3.38,Premium Olive Oil 1L,BrandD,Walmart,12
2024-06-18T14:00:00Z,18.64,22.64,37.28,Classic Olive Oil 2L,BrandA,Metro,06
2024-06-15T20:00:00Z,10.55,11.92,21.1,Pure Olive Oil 1L,BrandB,Metro,06
2024-02-12T01:00:00Z,35.76,40.06,35.76,Classic Olive Oil 2L,BrandC,Metro,02
2024-10-13T15:00:00Z,25.67,23.39,51.34,Premium Olive Oil 1L,BrandA,Walmart,10
2024-05-16T06:00:00Z,20.81,30.95,10.4,Organic Olive Oil 750ml,BrandD,Walmart,05
2024-09-28T01:00:00Z,23.64,29.07,11.82,Organic Olive Oil 750ml,BrandC,Walmart,09
2024-03-23T07:00:00Z,6.78,6.25,6.78,Premium Olive Oil 1L,BrandE,Metro,03
2024-07-26T13:00:00Z,31.37,37.91,62.74,Pure Olive Oil 1L,BrandA,Walmart,07
2024-11-21T02:00:00Z,29.09,34.18,14.54,Organic Olive Oil 750ml,BrandA,Walmart,11
2024-05-22T14:00:00Z,9.48,11.43,18.96,Pure Olive Oil 1L,BrandE,Walmart,05
2024-07-19T02:00:00Z,26.38,37.68,17.59,Extra Virgin Olive Oil 500ml,BrandA,Metro,07
2024-12-05T18:00:00Z,27.74,25.78,18.49,Pure Olive Oil 1L,BrandB,Loblaws,12
2024-12-21T18:00:00Z,17.05,17.41,17.05,Organic Olive Oil 750ml,BrandA,Loblaws,12
2024-09-06T00:00:00Z,29.11,27.11,58.22,Organic Olive Oil 750ml,BrandD,Loblaws,09
2024-05-03T19:00:00Z,24.91,29.07,24.91,Classic Olive Oil 2L,BrandE,Metro,05
2024-07-12T06:00:00Z,14.68,14.3,14.68,Classic Olive Oil 2L,BrandD,Metro,07
2024-05-17T13:00:00Z,37.01,54.94,18.5,Premium Olive Oil 1L,BrandA,Loblaws,05
2024-07-24T20:00:00Z,6.61,6.44,3.31,Organic Olive Oil 750ml,BrandB,Walmart,07
2024-09-09T08:00:00Z,36.61,33.63,18.3,Pure Olive Oil 1L,BrandB,Metro,09
2024-04-19T18:00:00Z,33.61,40.21,67.22,Extra Virgin Olive Oil 500ml,BrandC,Metro,04
2024-04-24T08:00:00Z,16.34,16.77,8.17,Classic Olive Oil 2L,BrandA,Walmart,04
2024-01-24T19:00:00Z,19.61,22.7,13.07,Organic Olive Oil 750ml,BrandE,Loblaws,01
2024-03-17T22:00:00Z,22.65,21.95,11.32,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,03
2024-09-17T17:00:00Z,24.32,26,16.21,Premium Olive Oil 1L,BrandB,Walmart,09
2024-02-08T07:00:00Z,7.55,10.13,7.55,Pure Olive Oil 1L,BrandE,Metro,02
2024-10-02T17:00:00Z,16.17,17.27,8.09,Premium Olive Oil 1L,BrandB,Loblaws,10
2024-03-25T20:00:00Z,13.17,13.38,6.58,Classic Olive Oil 2L,BrandC,Loblaws,03
2024-09-06T11:00:00Z,8.42,8.04,8.42,Organic Olive Oil 750ml,BrandB,Metro,09
2024-12-16T11:00:00Z,39.22,51.3,78.44,Organic Olive Oil 750ml,BrandE,Loblaws,12
2024-07-10T14:00:00Z,16.98,17.87,33.96,Classic Olive Oil 2L,BrandC,Walmart,07
2024-04-14T15:00:00Z,37.65,39.74,75.3,Organic Olive Oil 750ml,BrandA,Metro,04
2024-02-20T00:00:00Z,33.35,33,16.68,Classic Olive Oil 2L,BrandB,Walmart,02
2024-09-26T09:00:00Z,19.33,22.49,19.33,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,09
2024-08-08T04:00:00Z,32.91,42.76,16.45,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,08
2024-06-22T20:00:00Z,13.55,18.73,9.03,Pure Olive Oil 1L,BrandC,Loblaws,06
2024-03-30T14:00:00Z,32.24,46.94,21.49,Premium Olive Oil 1L,BrandD,Metro,03
2024-10-23T06:00:00Z,8.01,9.87,5.34,Premium Olive Oil 1L,BrandB,Loblaws,10
2024-04-01T07:00:00Z,12.42,16.11,24.84,Organic Olive Oil 750ml,BrandE,Loblaws,04
2024-10-08T19:00:00Z,39.41,36.09,78.82,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,10
2024-09-12T02:00:00Z,6.58,9.5,4.39,Organic Olive Oil 750ml,BrandB,Loblaws,09
2024-06-23T21:00:00Z,24.1,25.97,12.05,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,06
2024-05-31T15:00:00Z,28.58,31.15,19.05,Pure Olive Oil 1L,BrandE,Walmart,05
2024-02-13T17:00:00Z,14.67,19.91,29.34,Extra Virgin Olive Oil 500ml,BrandA,Metro,02
2024-12-27T19:00:00Z,22.25,21.22,22.25,Organic Olive Oil 750ml,BrandC,Loblaws,12
2024-08-08T12:00:00Z,35.08,51.96,35.08,Organic Olive Oil 750ml,BrandA,Loblaws,08
2024-05-20T05:00:00Z,21.97,30.77,43.94,Premium Olive Oil 1L,BrandA,Walmart,05
2024-03-01T07:00:00Z,9.75,9.55,4.88,Pure Olive Oil 1L,BrandB,Walmart,03
2024-08-02T21:00:00Z,16.1,15.66,32.2,Organic Olive Oil 750ml,BrandE,Walmart,08
2024-10-13T10:00:00Z,31.82,36.46,31.82,Classic Olive Oil 2L,BrandD,Metro,10
2024-05-03T20:00:00Z,6.58,6.36,4.39,Extra Virgin Olive Oil 500ml,BrandC,Metro,05
2024-10-24T05:00:00Z,37.38,44.13,24.92,Premium Olive Oil 1L,BrandD,Walmart,10
2024-07-23T21:00:00Z,28.9,39.51,57.8,Organic Olive Oil 750ml,BrandB,Metro,07
2024-03-02T07:00:00Z,19.59,20.36,13.06,Classic Olive Oil 2L,BrandA,Metro,03
2024-01-28T10:00:00Z,9.74,11.03,4.87,Organic Olive Oil 750ml,BrandA,Walmart,01
2024-07-24T20:00:00Z,37.43,35.56,74.86,Pure Olive Oil 1L,BrandB,Loblaws,07
2024-11-18T15:00:00Z,13.11,13.26,13.11,Classic Olive Oil 2L,BrandC,Walmart,11
2024-03-25T17:00:00Z,30.88,45.71,61.76,Extra Virgin Olive Oil 500ml,BrandE,Metro,03
2024-05-16T06:00:00Z,5.28,6.92,10.56,Pure Olive Oil 1L,BrandE,Walmart,05
2024-04-17T17:00:00Z,13.7,19.98,6.85,Premium Olive Oil 1L,BrandC,Loblaws,04
2024-02-03T12:00:00Z,39.63,49.72,19.82,Classic Olive Oil 2L,BrandB,Walmart,02
2024-08-02T15:00:00Z,30.1,28.53,20.07,Pure Olive Oil 1L,BrandC,Walmart,08
2024-11-17T20:00:00Z,27.81,39.13,27.81,Premium Olive Oil 1L,BrandA,Walmart,11
2024-09-03T23:00:00Z,13.42,12.32,6.71,Organic Olive Oil 750ml,BrandE,Loblaws,09
2024-06-08T10:00:00Z,8.04,11.17,8.04,Premium Olive Oil 1L,BrandA,Walmart,06
2024-11-02T07:00:00Z,15.38,17.45,7.69,Extra Virgin Olive Oil 500ml,BrandB,Metro,11
2024-12-10T03:00:00Z,23.97,23.64,47.94,Pure Olive Oil 1L,BrandA,Metro,12
2024-02-24T11:00:00Z,32.32,42.01,16.16,Organic Olive Oil 750ml,BrandE,Walmart,02
2024-01-24T14:00:00Z,14.51,18.44,9.67,Premium Olive Oil 1L,BrandC,Metro,01
2024-06-17T22:00:00Z,16.1,18.83,16.1,Pure Olive Oil 1L,BrandE,Walmart,06
2024-03-24T09:00:00Z,38.17,52.83,38.17,Organic Olive Oil 750ml,BrandD,Loblaws,03
2024-05-16T23:00:00Z,22.16,31.52,22.16,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,05
2024-10-26T21:00:00Z,39.05,58.25,19.52,Classic Olive Oil 2L,BrandC,Loblaws,10
2024-11-26T13:00:00Z,34.61,39.51,34.61,Organic Olive Oil 750ml,BrandD,Walmart,11
2024-01-09T23:00:00Z,39.29,43.66,26.19,Organic Olive Oil 750ml,BrandC,Walmart,01
2024-03-16T08:00:00Z,8.99,8.75,5.99,Organic Olive Oil 750ml,BrandD,Loblaws,03
2024-04-15T09:00:00Z,15.99,23.89,10.66,Classic Olive Oil 2L,BrandA,Loblaws,04
2024-10-28T17:00:00Z,38.06,55.62,25.37,Organic Olive Oil 750ml,BrandA,Loblaws,10
2024-11-07T13:00:00Z,27.45,40.17,54.9,Premium Olive Oil 1L,BrandD,Metro,11
2024-05-02T19:00:00Z,39.28,44.96,19.64,Extra Virgin Olive Oil 500ml,BrandB,Walmart,05
2024-04-23T16:00:00Z,39.02,53.2,26.01,Classic Olive Oil 2L,BrandB,Loblaws,04
2024-12-11T03:00:00Z,30.57,34.63,61.14,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,12
2024-11-21T03:00:00Z,18.71,17.21,37.42,Extra Virgin Olive Oil 500ml,BrandA,Loblaws,11
2024-10-19T23:00:00Z,28.22,32.11,18.81,Pure Olive Oil 1L,BrandC,Metro,10
2024-11-26T14:00:00Z,14,20.65,7,Classic Olive Oil 2L,BrandE,Loblaws,11
2024-07-06T15:00:00Z,15.84,19.22,15.84,Pure Olive Oil 1L,BrandA,Loblaws,07
2024-07-25T07:00:00Z,34.42,44.89,22.95,Classic Olive Oil 2L,BrandE,Walmart,07
2024-05-07T15:00:00Z,29.09,26.36,29.09,Classic Olive Oil 2L,BrandE,Metro,05
2024-01-14T15:00:00Z,32.12,38.65,64.24,Classic Olive Oil 2L,BrandC,Metro,01
2024-11-23T23:00:00Z,15.77,21.32,7.88,Pure Olive Oil 1L,BrandD,Walmart,11
2024-10-26T07:00:00Z,27.45,32.14,18.3,Organic Olive Oil 750ml,BrandE,Loblaws,10
2024-07-05T11:00:00Z,26.47,35.97,52.94,Organic Olive Oil 750ml,BrandD,Loblaws,07
2024-11-17T22:00:00Z,12.93,16,25.86,Premium Olive Oil 1L,BrandD,Loblaws,11
2024-08-25T04:00:00Z,13.62,18.27,9.08,Pure Olive Oil 1L,BrandA,Walmart,08
2024-03-18T05:00:00Z,35.72,47.8,23.81,Extra Virgin Olive Oil 500ml,BrandD,Walmart,03
2024-11-22T08:00:00Z,32.47,35.86,16.24,Organic Olive Oil 750ml,BrandD,Metro,11
2024-08-04T05:00:00Z,5.9,7.78,11.8,Organic Olive Oil 750ml,BrandC,Walmart,08
2024-01-21T23:00:00Z,31.44,38.47,20.96,Premium Olive Oil 1L,BrandE,Walmart,01
2024-05-27T16:00:00Z,36.42,51.98,18.21,Organic Olive Oil 750ml,BrandA,Loblaws,05
2024-02-29T10:00:00Z,36.26,34.28,36.26,Pure Olive Oil 1L,BrandA,Walmart,02
2024-03-14T08:00:00Z,9.18,10.34,6.12,Extra Virgin Olive Oil 500ml,BrandD,Walmart,03
2024-07-18T21:00:00Z,39.17,50.31,26.11,Premium Olive Oil 1L,BrandA,Walmart,07
2024-09-26T15:00:00Z,36.85,33.72,36.85,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,09
2024-07-19T08:00:00Z,14.06,14.4,28.12,Classic Olive Oil 2L,BrandB,Metro,07
2024-06-29T20:00:00Z,36.11,46.23,18.06,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,06
2024-11-11T03:00:00Z,34.16,49.31,34.16,Classic Olive Oil 2L,BrandE,Metro,11
2024-03-19T22:00:00Z,20.37,24.39,20.37,Classic Olive Oil 2L,BrandE,Walmart,03
2024-07-20T03:00:00Z,7.69,7.74,5.13,Classic Olive Oil 2L,BrandE,Walmart,07
2024-03-29T08:00:00Z,35.32,47.78,70.64,Pure Olive Oil 1L,BrandE,Metro,03
2024-06-29T22:00:00Z,16.33,14.89,16.33,Extra Virgin Olive Oil 500ml,BrandD,Metro,06
2024-04-12T19:00:00Z,13.12,16.69,13.12,Classic Olive Oil 2L,BrandE,Metro,04
2024-05-15T20:00:00Z,33.97,42.16,16.98,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,05
2024-02-05T01:00:00Z,39.7,39.34,39.7,Premium Olive Oil 1L,BrandD,Walmart,02
2024-07-09T22:00:00Z,13.05,12.15,26.1,Pure Olive Oil 1L,BrandB,Loblaws,07
2024-07-14T01:00:00Z,8.11,7.5,5.41,Classic Olive Oil 2L,BrandD,Metro,07
2024-12-17T10:00:00Z,27.23,27.39,54.46,Extra Virgin Olive Oil 500ml,BrandD,Metro,12
2024-12-19T08:00:00Z,34.98,36.62,34.98,Extra Virgin Olive Oil 500ml,BrandC,Walmart,12
2024-02-08T01:00:00Z,11.44,15.71,7.63,Classic Olive Oil 2L,BrandA,Loblaws,02
2024-12-06T02:00:00Z,22.69,22.78,22.69,Organic Olive Oil 750ml,BrandE,Walmart,12
2024-01-22T23:00:00Z,17.44,25.84,17.44,Classic Olive Oil 2L,BrandD,Walmart,01
2024-12-14T06:00:00Z,33.86,40.45,67.72,Organic Olive Oil 750ml,BrandA,Loblaws,12
2024-06-18T21:00:00Z,21.93,24.95,43.86,Classic Olive Oil 2L,BrandA,Metro,06
2024-05-01T03:00:00Z,13.12,15.82,13.12,Extra Virgin Olive Oil 500ml,BrandB,Metro,05
2024-06-28T10:00:00Z,14.46,20.25,28.92,Classic Olive Oil 2L,BrandD,Loblaws,06
2024-01-28T14:00:00Z,33.8,31.56,33.8,Pure Olive Oil 1L,BrandB,Metro,01
2024-01-19T23:00:00Z,5.9,5.61,11.8,Organic Olive Oil 750ml,BrandE,Metro,01
2024-05-03T09:00:00Z,19.21,28.04,19.21,Classic Olive Oil 2L,BrandE,Metro,05
2024-10-26T14:00:00Z,25.86,38.14,12.93,Classic Olive Oil 2L,BrandB,Metro,10
2024-05-24T01:00:00Z,23.51,26.75,23.51,Organic Olive Oil 750ml,BrandA,Walmart,05
2024-06-19T10:00:00Z,28.89,34.63,14.45,Premium Olive Oil 1L,BrandD,Walmart,06
2024-11-06T05:00:00Z,22.77,25.96,45.54,Extra Virgin Olive Oil 500ml,BrandE,Metro,11
2024-02-03T00:00:00Z,24.4,25.15,48.8,Extra Virgin Olive Oil 500ml,BrandC,Walmart,02
2024-11-12T22:00:00Z,34.44,46.47,22.96,Extra Virgin Olive Oil 500ml,BrandC,Walmart,11
2024-10-02T00:00:00Z,15.94,20.61,31.88,Extra Virgin Olive Oil 500ml,BrandB,Walmart,10
2024-06-18T22:00:00Z,6.26,7.59,4.17,Premium Olive Oil 1L,BrandB,Walmart,06
2024-11-12T02:00:00Z,33.56,34.42,16.78,Organic Olive Oil 750ml,BrandA,Metro,11
2024-08-31T15:00:00Z,32.25,43.27,21.5,Extra Virgin Olive Oil 500ml,BrandD,Walmart,08
2024-08-06T09:00:00Z,35.08,42.52,70.16,Extra Virgin Olive Oil 500ml,BrandE,Metro,08
2024-08-05T13:00:00Z,7.3,7.3,14.6,Pure Olive Oil 1L,BrandB,Metro,08
2024-08-19T01:00:00Z,5.31,6.5,2.65,Extra Virgin Olive Oil 500ml,BrandA,Loblaws,08
2024-12-26T11:00:00Z,25.71,28.97,17.14,Organic Olive Oil 750ml,BrandD,Loblaws,12
2024-10-15T14:00:00Z,35.44,50.58,23.63,Premium Olive Oil 1L,BrandC,Loblaws,10
2024-10-25T08:00:00Z,20.62,29.32,10.31,Classic Olive Oil 2L,BrandC,Walmart,10
2024-09-18T22:00:00Z,6.32,6.77,12.64,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,09
2024-01-02T00:00:00Z,19.36,20.91,38.72,Organic Olive Oil 750ml,BrandD,Walmart,01
2024-05-04T08:00:00Z,17.78,19.78,8.89,Classic Olive Oil 2L,BrandB,Loblaws,05
2024-02-10T13:00:00Z,21.68,25.54,10.84,Pure Olive Oil 1L,BrandA,Walmart,02
2024-07-05T17:00:00Z,9.68,11.9,9.68,Organic Olive Oil 750ml,BrandE,Metro,07
2024-03-28T10:00:00Z,21.78,25.86,21.78,Organic Olive Oil 750ml,BrandC,Loblaws,03
2024-11-30T20:00:00Z,14.25,19.8,9.5,Organic Olive Oil 750ml,BrandC,Loblaws,11
2024-06-01T23:00:00Z,22.15,22.35,22.15,Extra Virgin Olive Oil 500ml,BrandB,Walmart,06
2024-05-11T02:00:00Z,36.71,54.43,24.47,Pure Olive Oil 1L,BrandE,Metro,05
2024-06-07T09:00:00Z,22.53,28.89,15.02,Classic Olive Oil 2L,BrandE,Metro,06
2024-02-11T12:00:00Z,29.62,43.42,14.81,Pure Olive Oil 1L,BrandB,Loblaws,02
2024-08-15T14:00:00Z,7.03,8.52,4.69,Premium Olive Oil 1L,BrandE,Walmart,08
2024-02-02T10:00:00Z,29.13,40.75,29.13,Classic Olive Oil 2L,BrandA,Walmart,02
2024-05-31T07:00:00Z,32.96,48.87,65.92,Classic Olive Oil 2L,BrandE,Loblaws,05
2024-09-24T16:00:00Z,5.66,5.19,5.66,Pure Olive Oil 1L,BrandB,Walmart,09
2024-08-07T01:00:00Z,6.29,6.32,6.29,Organic Olive Oil 750ml,BrandD,Walmart,08
2024-05-28T01:00:00Z,25.22,35.23,12.61,Extra Virgin Olive Oil 500ml,BrandD,Walmart,05
2024-09-03T11:00:00Z,32.65,41.61,32.65,Extra Virgin Olive Oil 500ml,BrandC,Metro,09
2024-03-05T11:00:00Z,30.73,41.94,20.49,Pure Olive Oil 1L,BrandE,Walmart,03
2024-12-13T10:00:00Z,14.4,19.58,14.4,Premium Olive Oil 1L,BrandA,Metro,12
2024-01-11T23:00:00Z,33.19,34.7,16.59,Organic Olive Oil 750ml,BrandD,Walmart,01
2024-10-16T23:00:00Z,19.87,20.73,39.74,Pure Olive Oil 1L,BrandD,Walmart,10
2024-09-01T12:00:00Z,10.78,11.55,7.19,Classic Olive Oil 2L,BrandE,Loblaws,09
2024-04-02T20:00:00Z,26.14,24.73,26.14,Classic Olive Oil 2L,BrandD,Loblaws,04
